Name|Age|Hometown|Boarded|Destination|Lifeboat|Body|Pclass|Survived|CrewDept|Position|Gender
Søholt, Mr. Peter Andreas Lauritz Andersen|19|Ålesund, Møre og Romsdal, Norway|Southampton|Minneapolis, Minnesota, US|||3|FALSE|||M
Somerton, Mr. Francis William|30|Greatfield, Cheltenham, England|Southampton|Canastota, New York, US|||3|FALSE|||M
Spector, Mr. Woolf|23|London, England|Southampton|New York City|||3|FALSE|||M
Spinner, Mr. Henry John|32|Arboretum, Worcestershire, England|Southampton|Gloversville, New York, US|||3|FALSE|||M
Staneff, Mr. Ivan|23|Debnevo, Troyan, Bulgaria|Southampton|Chicago, Illinois, US|||3|FALSE|||M
Stanković, Mr. Ivan|33|Galdovo, Croatia|Cherbourg|New York City|||3|FALSE|||M
Stanley, Miss Amy Zillah Elsie|24|Wallingford, Oxfordshire, England|Southampton|New Haven, Connecticut, US|C||3|TRUE|||F
Stanley, Mr. Edward Rowland|21|Swanage, England|Southampton|Cleveland, Ohio, US|||3|FALSE|||M
Storey, Mr. Thomas|51|Liverpool, Merseyside, England,|Southampton|New York City||261MB|3|FALSE|||M
Stoytcheff, Mr. Ilia|19|Gumostnik, Lovec, Bulgaria|Southampton|Chicago, Illinois, US|||3|FALSE|||M
Strandberg, Miss Ida Sofia|22|Turku, Finland|Southampton|New York City|||3|FALSE|||F
Strandén, Mr. Juho Niilonpoika|31|Muljula, Kitee, Finland|Southampton|Duluth, Minnesota, US|9||3|TRUE|||M
Strilić, Mr. Ivan|27|Široka Kula, Croatia|Southampton|Chicago, Illinois, US|||3|FALSE|||M
Ström, Mrs. Elna Matilda (née Persson)|29|Indiana Harbor, Indiana, US|Southampton|Indiana Harbor, Indiana, US|||3|FALSE|||F
Ström, Miss Thelma Matilda Wilhelmina|2|Indiana Harbor, Indiana, US|Southampton|Indiana Harbor, Indiana, US|||3|FALSE|||F
Sunderland, Mr. Victor Francis|20|London, England|Southampton|Cleveland, Ohio, US|B||3|TRUE|||M
Sundman, Mr. Johan Julian|44|Munsala, Finland|Southampton|Cheyenne, Wyoming, US|15||3|TRUE|||M
Sutehall Jr., Mr. Henry|25|London, England|Southampton|Buffalo, New York, US|||3|FALSE|||M
Svensson, Mr. Johan|74|Reftele, Småland, Sweden|Southampton|Effington Rut, South Dakota, US|||3|FALSE|||M
Svensson, Mr. Johan Cervin|14|Knäred, Halland, Sweden|Southampton|Beresford, South Dakota, US|13||3|TRUE|||M
Svensson, Mr. Olof|24|Björkeberga, Skåne, Sweden|Southampton|New York City|||3|FALSE|||M
Tenglin, Mr. Gunnar Isidor|25|Stockholm, Uppland, Sweden|Southampton|Burlington, Iowa, US|13||3|TRUE|||M
Theobald, Mr. Thomas Leonard|34|Strood, Kent, England|Southampton|Detroit, Michigan, US||176MB|3|FALSE|||M
Tannous, Mr. Bashir (Charles)|31|Hardîne, Lebanon|Cherbourg|Wilkes Barre, Pennsylvania, US|||3|FALSE|||M
"Tannous, Mrs. Thamini Khoury Fa'ud ""Thelma"""|16|Hardîne, Lebanon|Cherbourg|Wilkes Barre, Pennsylvania, US|14||3|TRUE|||F
Tannous, Master As'ad Iskandar Fa'ud|0.4167|Hardîne, Lebanon|Cherbourg|Wilkes Barre, Pennsylvania, US|16||3|TRUE|||M
Thomas, Mr. John|34|Unknown|Cherbourg|Columbus, Ohio, US|||3|FALSE|||M
Thomas, Mr. Tannous John|16|Lebanon|Cherbourg|Columbus, Ohio, US|||3|FALSE|||M
Thompson, Mr. Alexander Morrison|36|Scotland|Southampton|New York City|||3|FALSE|||M
Thorneycroft, Mr. Percival Thomas|36|Maidstone, Kent, England|Southampton|Clinton, New York, US|||3|FALSE|||M
Thorneycroft, Mrs. Florence Kate (née Stears)|32|Maidstone, Kent, England|Southampton|Clinton, New York, US|10||3|TRUE|||F
Tikkanen, Mr. Juho|32|Pielavesi, Finland|Southampton|New York City|||3|FALSE|||M
Tobin, Mr. Roger|20|Cahir, Tipperary, Ireland|Queenstown|New York City|||3|FALSE|||M
Todoroff, Mr. Lalio|23|Bulgaria|Southampton|Chicago, Illinois, US|||3|FALSE|||M
Tomlin, Mr. Ernest Portage|22|Portage la Prairie, Manitoba, Canada|Southampton|Des Moines, Iowa, US||50MB|3|FALSE|||M
Törber, Mr. Ernst Wilhelm|44|Germany|Southampton|New York City|||3|FALSE|||M
Torfa, Mr. Assad|20|Syria|Cherbourg|New York City|||3|FALSE|||M
Törnquist, Mr. William Henry|25|Sundbyberg, Sweden|Southampton|New York City|15||3|TRUE|||M
Touma, Mrs. Hanna Youssef (née Razi)|27|Tibnin, Lebanon|Cherbourg|Dowagiac, Michigan, US|C||3|TRUE|||F
Touma, Miss Marianna Youssef|9|Tibnin, Lebanon|Cherbourg|Dowagiac, Michigan, US|C||3|TRUE|||F
Touma, Master Gerios (George) Youssef|8|Tibnin, Lebanon|Cherbourg|Dowagiac, Michigan, US|C||3|TRUE|||M
Turčin, Mr. Stjepan|36|Bratina, Croatia|Southampton|Youngstown, Ohio, US|||3|FALSE|||M
Turja, Miss Anna Sofiia|18|Oulainen, Oulu, Finland|Southampton|Ashtabula, Ohio, US|15||3|TRUE|||F
Turkula, Mrs. Hedvig|63|Jalasjärvi, Southern Ostrobothnia, Finland|Southampton|Hibbing, Minnesota, US|15||3|TRUE|||F
Van Billiard, Mr. Austin Blyler|35|London, England|Southampton|North Wales, Pennsylvania, US||255MB|3|FALSE|||M
Van Billiard, Master James William|10|London, England|Southampton|North Wales, Pennsylvania, US|||3|FALSE|||M
Van Billiard, Master Walter John|9|London, England|Southampton|North Wales, Pennsylvania, US||1{?}MB[86][87]|3|FALSE|||M
Van de Velde, Mr. Johannes Josef|35|Denderhoutem, Belgium|Southampton|New York City|||3|FALSE|||M
Van den Steen, Mr. Leo Peter|28|Haaltert, Belgium|Southampton|New York City|||3|FALSE|||M
Van Impe, Mr. Jean-Baptiste|36|Kerksken, Belgium|Southampton|Detroit, Michigan, US|||3|FALSE|||M
Van Impe, Mrs. Rosalie Paula (née Govaert)|30|Kerksken, Belgium|Southampton|Detroit, Michigan, US|||3|FALSE|||F
Van Impe, Miss Catharina|10|Kerksken, Belgium|Southampton|Detroit, Michigan, US|||3|FALSE|||F
Van Melkebeke, Mr. Philemon Edmund|23|Haaltert, East Flanders, Belgium|Southampton|Detroit, Michigan, US|||3|FALSE|||M
Vandercruyssen, Mr. Victor|46|Zwevezele, Belgium|Southampton|Detroit, Michigan, US|||3|FALSE|||M
Vanderplancke, Mr. Julius|31|Zwevezele, Belgium|Southampton|Fremont, Ohio, US|||3|FALSE|||M
Vanderplancke, Mrs. Emelie Maria (née Vandemoortele)|31|Pittem, Belgium|Southampton|Fremont, Ohio, US|||3|FALSE|||F
Vanderplancke, Miss Augusta Maria|18|Zwevezele, Belgium|Southampton|Fremont, Ohio, US|||3|FALSE|||F
Vanderplancke, Mr. Leo Edmondus|15|Zwevezele, Belgium|Southampton|Fremont, Ohio, US|||3|FALSE|||M
Van de Walle, Mr. Nestor Cyriel|28|Westrozebeke, Belgium|Southampton|New York City|||3|FALSE|||M
Vartanian, Mr. Dawud|22|Kiğı, Turkey|Cherbourg|Brantford, Ontario, Canada|13||3|TRUE|||M
Vendel, Mr. Olof Edvin|29|Östra Sallerup, Skåne, Sweden|Southampton|St. Paul, Minnesota, US|||3|FALSE|||M
Veström, Miss Hulda Amanda Adolfina|14|Salmunds, Gotland, Sweden|Southampton|Los Angeles, US|||3|FALSE|||F
Vovk, Mr. Janko|21|Jesenice, Slovenia|Southampton|St. Joseph, Minnesota, US|||3|FALSE|||M
Waelens, Mr. Achille|22|Ruiselede, West Flanders, Belgium|Southampton|Stanton, Ohio, US||140MB|3|FALSE|||M
Ware, Mr. Frederick William|34|Greenwich, London, England|Southampton|New York City|||3|FALSE|||M
Warren, Mr. Charles William|30|Portsmouth, Hampshire, England|Southampton|New York City|||3|FALSE|||M
Wazni, Mr. Yousif Ahmed|25|Tebnin, Lebanon|Cherbourg|New York City|||3|FALSE|||M
Webber, Mr. James|66|San Francisco, US|Southampton|San Francisco, US|||3|FALSE|||M
Wennerström, Mr. August Edvard Andersson|27|Malmö, Skåne, Sweden|Southampton|Chicago, Illinois, US|A||3|TRUE|||M
Widegren, Mr. Carl Peter|51|Algutsrum, Kalmar, Sweden|Southampton|New York City|||3|FALSE|||M
Wiklund, Mr. Jakob Alfred|18|Vaasa, Finland|Southampton|Montreal, Quebec, Canada||314|3|FALSE|||M
Wiklund, Mr. Karl Johan|21|Vaasa, Finland|Southampton|Montreal, Quebec, Canada|||3|FALSE|||M
Wilkes, Mrs. Ellen|47|Penzance, Cornwall, England|Southampton|Akron, Ohio, US|16||3|TRUE|||F
Willer, Mr. Aaron|37|Russia|Cherbourg|Chicago, Illinois, US|||3|FALSE|||M
Willey, Mr. Edward|18|Market Drayton, Shropshire, England|Southampton|Schenectady, New York, US|||3|FALSE|||M
"Williams, Mr. Howard Hugh ""Harry"""|28|Guernsey, Channel Islands, Channel Islands|Southampton|New York City|||3|FALSE|||M
Williams, Mr. Leslie|28|Tonypandy, Glamorgan, Wales|Southampton|New York City||14MB|3|FALSE|||M
Windeløv, Mr. Einar|21|Cape Town, South Africa|Southampton|New York City|||3|FALSE|||M
Wirz, Mr. Albert|27|Uster, Switzerland|Southampton|Beloit, Wisconsin, US||131MB|3|FALSE|||M
Wiseman, Mr. Phillippe|54|London, England|Southampton|Quebec City, Quebec, Canada|||3|FALSE|||M
Wittevrongel, Mr. Camilius Aloysius|36|Westrozebeke, Belgium|Southampton|Detroit, Michigan, US|||3|FALSE|||M
Yasbak, Mr. Antun|27|Lebanon|Cherbourg|Wilkes-Barre, Pennsylvania, US|||3|FALSE|||M
Yasbak, Mrs. Silanah Fa'ud (née Iskandar)|15|Lebanon|Cherbourg|Wilkes-Barre, Pennsylvania, US|C||3|TRUE|||F
Ylieff, Mr. Ylio|32|Bulgaria|Southampton|Chicago, Illinois, US|||3|FALSE|||M
Youssef, Mr. Gerios (Abi Saab)|26|Hardîne, Lebanon|Cherbourg|Youngstown, Ohio, US||312M|3|FALSE|||M
Youssef, Mr. Gerios (Sam'aan)|45|Hardîne, Lebanon|Cherbourg|Wilkes-Barre, Pennsylvania, US|||3|FALSE|||M
"Zajib Qiyamah, Miss Adal ""Jane"""|15|El Shweir, Lebanon|Cherbourg|Brooklyn, New York, US|C||3|TRUE|||F
Zakarian, Mr. Haroutyun Der|27|Kiğı, Turkey|Cherbourg|Brantford, Ontario, Canada|||3|FALSE|||M
Zakarian, Mr. Mapri Der|22|Kiğı, Turkey|Cherbourg|Brantford, Ontario, Canada||304MB|3|FALSE|||M
Zimmermann, Mr. Leo|29|Todtmoos, Germany|Southampton|Saskatoon, Saskatchewan, Canada|||3|FALSE|||M
Smith, Commander Edward John, RNR (Retd)|62|Hanley, Stoke-on-Trent, Staffordshire, England|Southampton||||C|FALSE|O|Captain|M
Wilde, Lieutenant Henry Tingle, RNR|39|Walton, Lancashire, England|Southampton||||C|FALSE|O|Chief Officer|M
Murdoch, Lieutenant William McMaster, RNR|39|Dalbeattie, Kirkcudbrightshire, Scotland|Belfast||||C|FALSE|O|First Officer|M
Lightoller, Sub-Lieutenant Charles Herbert, RNR|38|Netley, Hampshire, England|Belfast||B||C|TRUE|O|Second Officer|M
Pitman, Mr. Herbert John|34|Castle Cary, Somerset, England|Belfast||5||C|TRUE|O|Third Officer|M
Boxhall, Sub-Lieutenant Joseph Groves, RNR|28|Hull, Yorkshire, England|Belfast||2||C|TRUE|O|Fourth Officer|M
Lowe, Sub-Lieutenant Harold Godfrey, RNR|29|Barmouth, Merionethshire, Wales|Belfast||14||C|TRUE|O|Fifth Officer|M
Moody, Sub-Lieutenant James Paul, RNR|24|Grimsby, Lincolnshire, England|Belfast||||C|FALSE|O|Sixth Officer|M
Anderson, Mr. James|40|Southampton, Hampshire, England|Southampton||16||C|TRUE|D|Able Seaman|M
Anderson, Mr. John|41|Southampton, Hampshire, England|Southampton||16||C|TRUE|D|Able Seaman|M
Archer, Mr. Ernest Edward|36|Southampton, Hampshire, England|Southampton||3||C|TRUE|D|Able Seaman|M
Bailey, Mr. Joseph Henry|43|Southampton, Hampshire, England|Southampton||16||C|TRUE|D|Master-at-arms|M
Bradley, Mr. T.|29|Southampton, Hampshire, England|Southampton||||C|FALSE|D|Able Seaman|M
Brice, Mr. Walter T.|42|Southampton, Hampshire, England|Southampton||11||C|TRUE|D|Able Seaman|M
Bright, Mr. Arthur John|41|Woolston, Hampshire, England|Southampton||D||C|TRUE|D|Quartermaster|M
Buley, Mr. Edward John|27|Southampton, Hampshire, England|Southampton||10||C|TRUE|D|Able Seaman|M
Clench, Mr. Frederick|34|Southampton, Hampshire, England|Southampton||12||C|TRUE|D|Able Seaman|M
Clench, Mr. George James|31|Southampton, Hampshire, England|Southampton||||C|FALSE|D|Able Seaman|M
Couch, Mr. Frank|28|Port Isaac, Cornwall|Southampton|||253MB|C|FALSE|D|Able Seaman|M
Davis, Mr. Stephen James|39|Landport, Hampshire, England|Southampton||||C|FALSE|D|Able Seaman|M
Evans, Mr. Alfred Frank|24|Southampton, Hampshire, England|Southampton||15||C|TRUE|D|Lookout|M
Evans, Mr. Frank Oliver|24|Southampton, Hampshire, England|Southampton||10||C|TRUE|D|Able Seaman|M
Fleet, Mr. Frederick|24|Southampton, Hampshire, England|Belfast||6||C|TRUE|D|Lookout|M
Foley, Mr. John|44|Southampton, Hampshire, England|Belfast||4||C|TRUE|D|Storekeeper|M
Forward, Mr. James|27|Southampton, Hampshire, England|Southampton||16||C|TRUE|D|Able Seaman|M
Haines, Mr. Albert M.|31|Southampton, Hampshire, England|Belfast||9||C|TRUE|D|Boatswain|M
Harder, Mr. William|39|Southampton, Hampshire, England|Southampton||14||C|TRUE|D|Window Cleaner|M
Hemming, Mr. Samuel Ernest|43|Southampton, Hampshire, England|Belfast||4||C|TRUE|D|Lamp Trimmer|M
Hichens, Mr. Robert|29|Southampton, Hampshire, England|Southampton||6||C|TRUE|D|Quartermaster|M
Hogg, Mr. George Alfred|29|Southampton, Hampshire, England|Belfast||7||C|TRUE|D|Lookout|M
Holman, Mr. Harry|27|Southampton, Hampshire, England|Belfast||7||C|FALSE|D|Able Seaman|M
Hopkins, Mr. Robert John|40|Southampton, Hampshire, England|Southampton||13||C|TRUE|D|Able Seaman|M
Horswill, Mr. Albert Edward James|33|Southampton, Hampshire, England|Southampton||1||C|TRUE|D|Able Seaman|M
Humphreys, Mr. Sidney James|48|Southampton, Hampshire, England|Southampton||11||C|TRUE|D|Quartermaster|M
Hutchinson, Mr. John Hall|26|Southampton, Hampshire, England|Belfast|||170MB|C|FALSE|D|Carpenter/Joiner|M
Jewell, Mr. Archie|23|Southampton, Hampshire, England|Belfast||7||C|TRUE|D|Lookout|M
Jones, Mr. Thomas William|32|Liverpool, Lancashire, England|Southampton||8||C|TRUE|D|Able Seaman|M
King, Mr. Thomas W.|43|Portsmouth, Hampshire, England|Southampton||||C|FALSE|D|Master-at-arms|M
Lee, Mr. Reginald Robinson|41|Southampton, Hampshire, England|Southampton||13||C|TRUE|D|Lookout|M
Lucas, Mr. William A.|25|Southampton, Hampshire, England|Southampton||D||C|TRUE|D|Able Seaman|M
Lyons, Mr. William Henry[13]|26|Southampton, Hampshire, England|Southampton||4||C|FALSE|D|Able Seaman|M
Matherson, Mr. David|30|Southampton, Hampshire, England|Southampton|||192MB|C|FALSE|D|Able Seaman|M
Mathais, Mr. Montague Vincent|27|Southampton, Hampshire, England|Southampton||||C|FALSE|D|Mess Steward|M
Maxwell, Mr. John|31|Southampton, Hampshire, England|Belfast||||C|FALSE|D|Carpenter/Joiner|M
McCarthy, Mr. William|47|Cork, County Cork, Ireland|Southampton||4||C|TRUE|D|Able Seaman|M
McGough, Mr. James R.|25|Southampton, Hampshire, England|Southampton||9||C|TRUE|D|Able Seaman|M
Moore, Mr. George Alfred|32|Southampton, Hampshire, England|Southampton||3||C|TRUE|D|Able Seaman|M
Nichols, Mr. Alfred|42|Shirley, Hampshire, England|Belfast||||C|FALSE|D|Boatswain|M
O'Loughlin, Dr. William Francis Norman|62|Southampton, Hampshire, England|Belfast||||C|FALSE|D|Surgeon|M
Olliver, Mr. Alfred|27|Southampton, Hampshire, England|Belfast||5||C|TRUE|D|Quartermaster|M
Osman, Mr. Frank|28|Itchen, Hampshire, England|Southampton||2||C|TRUE|D|Able Seaman|M
Pascoe, Mr. Charles H.|43|Southampton, Hampshire, England|Southampton||8||C|TRUE|D|Able Seaman|M
Perkis, Mr. Walter John|37|Southampton, Hampshire, England|Belfast||4||C|TRUE|D|Quartermaster|M
Peters, Mr. William Chapman|26|Woolston, Hampshire, England|Southampton||9||C|TRUE|D|Able Seaman|M
Poingdestre, Mr. John Thomas|33|Southampton, Hampshire, England|Southampton||12||C|TRUE|D|Able Seaman|M
Rowe, Mr. George Thomas|32|Gosport, Hampshire, England|Belfast||C||C|TRUE|D|Quartermaster|M
Sawyer, Mr. Robert James|30|Southampton, Hampshire, England|Southampton||||C|FALSE|D|Window Cleaner|M
Scarrott, Mr. Joseph George|33|Southampton, Hampshire, England|Southampton||14||C|TRUE|D|Able Seaman|M
Simpson, Dr. John Edward|37|Southampton, Hampshire, England|Southampton||||C|FALSE|D|Assistant Surgeon|M
Smith, Mr. William|26|Southampton, Hampshire, England|Southampton||||C|FALSE|D|Able Seaman|M
Symons, Mr. George Thomas Macdonald|24|Southampton, Hampshire, England|Southampton||1||C|TRUE|D|Lookout|M
Tamlyn, Mr. Frederick|23|Southampton, Hampshire, England|Southampton|||123MB|C|FALSE|D|Mess Steward|M
Taylor, Mr. C.|35|Southampton, Hampshire, England|Southampton||||C|FALSE|D|Able Seaman|M
Terrell, Mr. Bertram|20|Southampton, Hampshire, England|Southampton||||C|FALSE|D|Able Seaman|M
Vigott, Mr. Philip Francis|32|Southampton, Hampshire, England|Southampton||13||C|TRUE|D|Able Seaman|M
Weller, Mr. William Clifford|30|Southampton, Hampshire, England|Belfast||7||C|TRUE|D|Able Seaman|M
Wynn, Mr. Walter|41|Shirley, Hampshire, England|Belfast||9||C|TRUE|D|Quartermaster|M
Abrams, Mr. William|33|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Adams, Mr. R.|26|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Allen, Mr. Henry|32|Southampton, Hampshire, England|Southampton|||145MB|C|FALSE|E|Fireman/Stoker|M
Allen, Mr. Ernest Frederick|24|Southampton, Hampshire, England|Southampton||B||C|TRUE|E|Trimmer|M
Allsop, Mr. Alfred Samuel|34|Southampton, Hampshire, England|Belfast||||C|FALSE|E|Electrician|M
Avery, Mr. James Frank|22|Southampton, Hampshire, England|Southampton||15||C|TRUE|E|Trimmer|M
Bailey, Mr. George W.|46|Woolston, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Baines, Mr. Richard|24|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Greaser|M
Bannon, Mr. John|32|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Greaser|M
Barlow, Mr. Charles|30|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Barnes, Mr. Charles|29|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Barnes, Mr. Frederick|29|Woolston, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Barrett, Mr. Frederick|28|Southampton, Hampshire, England|Southampton||13||C|TRUE|E|Leading Fireman|M
Barrett, Mr. Frederick William|33|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Beattie, Mr. Joseph|34|Southampton, Hampshire, England|Belfast||||C|FALSE|E|Greaser|M
Beauchamp, Mr. George William|24|Southampton, Hampshire, England|Southampton||13||C|TRUE|E|Fireman/Stoker|M
Bell, Mr. Joseph|50|Southampton, Hampshire, England|Belfast||||C|FALSE|E|Chief Engineer|M
Bendell, Mr. F.|24|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Bennett, Mr. George Alfred|30|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Benville, Mr. E.|42|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Bessant, Mr. William Edward|39|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Bevis, Mr. Joseph Henry|22|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Trimmer|M
Biddlecombe, Mr. Charles|33|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Biggs, Mr. Edward Charles|21|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Billow, Mr. J.|20|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Trimmer|M
Binstead, Mr. Walter|19|Southampton, Hampshire, England|Southampton||3||C|TRUE|E|Trimmer|M
Black, Mr. Alexander|28|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Black, Mr. D.|41|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Blackman, Mr. H.|24|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Blake, Mr. Percival Albert|22|Southampton, Hampshire, England|Southampton||15||C|TRUE|E|Trimmer|M
Blake, Mr. Seaton|26|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Mess Steward|M
Blake, Mr. Thomas|36|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Blaney, Mr. James|29|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Blann, Mr. Eustace Horatius|21|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Bott, Mr. W.|44|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Greaser|M
Bradley, Mr. Patrick Joseph|39|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
"Brewer, Mr. Henry ""Harry"""|30|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Trimmer|M
Briant, Mr. Albert|34|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Greaser|M
Brooks, Mr. J.|25|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Trimmer|M
Brown, Mr. John|25|Southampton, Hampshire, England|Southampton|||267MB|C|FALSE|E|Fireman/Stoker|M
Brown, Mr. Joseph James|25|Eastleigh, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Burroughs, Mr. Arthur|35|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Burton, Mr. Edward John|32|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Butt, Mr. William John|30|Freemantle, Hampshire, England|Southampton|||77MB|C|FALSE|E|Fireman/Stoker|M
Calderwood, Mr. Hugh|30|Belfast, Ireland|Belfast||||C|FALSE|E|Trimmer|M
Canner, Mr. J.|40|Woolston, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Carr, Mr. Richard Stephen|37|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Trimmer|M
Carter, Mr. James|46|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Casey, Mr. T.|28|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Trimmer|M
Castleman, Mr. Edward|37|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Greaser|M
Cavell, Mr. George Henry|22|Sholing Hampshire, England|Southampton||15||C|TRUE|E|Trimmer|M
Cherrett, Mr. William Victor|24|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Chisnall, Mr. George Alexander|35|Itchen, Hampshire, England|Belfast|||111MB|C|FALSE|E|Boilermaker|M
Chorley, Mr. John|25|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
Clark, Mr. William|39|Southampton, Hampshire, England|Southampton||15||C|TRUE|E|Fireman/Stoker|M
Coe, Mr. Harry|21|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Trimmer|M
Coleman, Mr. John|57|Southampton, Hampshire, England|Belfast||||C|FALSE|E|Mess Steward|M
Collins, Mr. Samuel|35|Southampton, Hampshire, England|Southampton||1||C|TRUE|E|Fireman/Stoker|M
Combes, Mr. George|21|Southampton, Hampshire, England|Southampton||3||C|TRUE|E|Fireman/Stoker|M
Cooper, Mr. Harry|26|Southampton, Hampshire, England|Southampton||||C|FALSE|E|Fireman/Stoker|M
